order_id,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,lead_time,delivery_delay,is_delayed,customer_state,seller_state,product_category_name_english,price,freight_value,total_value
5c07b7c36b41a0b6a841fa9a8bd26ca7,2/27/2018 22:37,3/9/2018 20:37,3/22/2018,9,-13,0,RJ,MG,housewares,129,21.39,150.39
4cfe0eee95cf16affb0b1b647b379e51,1/19/2018 21:04,1/24/2018 13:39,2/5/2018,4,-12,0,SP,SP,watches_gifts,29,7.78,36.78
15f51fa174f4b9b412e245aa5d723db8,11/23/2017 22:00,12/14/2017 21:03,12/20/2017,20,-6,0,SC,SP,office_furniture,319.9,67.05,386.95
e751df080556bc6d287bfb067be23393,11/15/2017 17:34,12/5/2017 18:58,12/8/2017,20,-3,0,RJ,MG,furniture_decor,49.9,17.6,67.5
07bd0c7e13ac7c3a408dd3bc8f18fc78,1/30/2018 15:18,2/14/2018 23:06,2/22/2018,15,-8,0,SP,MG,computers_accessories,276.9,19.19,296.09
07bd0c7e13ac7c3a408dd3bc8f18fc78,1/30/2018 15:18,2/14/2018 23:06,2/22/2018,15,-8,0,SP,MG,computers_accessories,276.9,19.19,296.09
1a7c68f8b0d5a140d89aa6ab7f7b4409,6/26/2018 10:48,7/7/2018 16:18,7/30/2018,11,-23,0,SP,MG,auto,12.9,18.23,31.130000000000003
bb1d4525338473e108ecf58d9cd57a6b,3/28/2018 18:14,4/20/2018 15:11,4/27/2018,22,-7,0,PE,SP,construction_tools_construction,72,38.55,110.55
00337fe25a3780b3424d9ad7c5a4b35e,9/25/2017 17:39,9/27/2017 16:52,10/10/2017,1,-13,0,SP,SP,bed_bath_table,59.9,9.94,69.84
00337fe25a3780b3424d9ad7c5a4b35e,9/25/2017 17:39,9/27/2017 16:52,10/10/2017,1,-13,0,SP,SP,bed_bath_table,59.9,9.94,69.84
70303c8f09c18171b0c0b226b699436e,11/25/2017 10:31,11/30/2017 20:04,12/11/2017,5,-11,0,SP,SP,audio,14.9,7.78,22.68
2c23f1e95bc8b5a7a891d3d4a7651c3d,8/1/2018 11:04,8/6/2018 17:46,8/10/2018,5,-4,0,SP,SP,perfumery,22.5,7.42,29.92
78319eed3d0e14a32693dcb23db4c0d6,4/12/2018 15:21,4/18/2018 17:32,5/4/2018,6,-16,0,SP,SP,telephony,29.99,12.79,42.78
30828ec5d05237d99e2ffd4d77e5b492,8/17/2018 12:13,8/24/2018 23:22,9/19/2018,7,-26,0,SP,SP,furniture_decor,35,6.33,41.33
30828ec5d05237d99e2ffd4d77e5b492,8/17/2018 12:13,8/24/2018 23:22,9/19/2018,7,-26,0,SP,SP,furniture_decor,35,6.33,41.33
30828ec5d05237d99e2ffd4d77e5b492,8/17/2018 12:13,8/24/2018 23:22,9/19/2018,7,-26,0,SP,SP,furniture_decor,35,6.33,41.33
1e6e729cbdd94df526b317598aaaaf62,5/2/2017 12:10,5/19/2017 8:12,6/2/2017,16,-14,0,BA,SP,market_place,62.8,20.89,83.69
0985a44f5d8e8bf1d6a48717584cec06,5/4/2017 19:14,5/10/2017 8:52,5/25/2017,5,-15,0,SP,SP,furniture_decor,42.99,11.74,54.730000000000004
ab1f91e3f37cb07da2a18c32782ad717,6/13/2017 18:26,6/30/2017 15:12,7/17/2017,16,-17,0,SP,SP,housewares,156.99,32.13,189.12
6a117de68e34eca0b676d6813e59b48b,10/26/2017 19:00,11/3/2017 21:25,11/16/2017,8,-13,0,ES,SP,telephony,24.99,14.1,39.089999999999996
eeee28417bb0a24c511c9b96a03fb29b,9/7/2017 23:18,9/13/2017 17:55,9/20/2017,5,-7,0,SP,SP,cool_stuff,119.99,12.04,132.03
3a340d73b238bb50736793ddb808d21b,5/28/2017 23:01,6/14/2017 14:44,7/3/2017,16,-19,0,PB,SP,agro_industry_and_commerce,59.99,21.22,81.21000000000001
b13b0fdb62f3213d2d55a93da49c72a4,3/21/2018 8:05,4/17/2018 16:59,4/13/2018,27,4,1,BA,SP,stationery,18.99,22.06,41.05
9cff260db4eb043dedd6f2f62286c602,7/23/2017 10:49,8/9/2017 17:54,8/25/2017,17,-16,0,CE,SP,perfumery,99,25.97,124.97
d955112528af770639e476af3ad63f45,5/29/2017 10:34,6/5/2017 11:07,6/21/2017,7,-16,0,SP,SC,watches_gifts,47.9,15.1,63
d955112528af770639e476af3ad63f45,5/29/2017 10:34,6/5/2017 11:07,6/21/2017,7,-16,0,SP,SC,watches_gifts,47.9,15.1,63
69e42c96a24341d71f2e4a4bd04ec4ef,6/22/2018 12:36,7/3/2018 19:32,7/23/2018,11,-20,0,RS,SP,auto,27,16.38,43.379999999999995
5285adf1727ffbee7efefc81c465393f,6/20/2018 15:21,6/29/2018 14:25,7/19/2018,8,-20,0,SP,DF,fashion_bags_accessories,189.9,18.26,208.16
0fdcadc1ea2d7ca9f59b5085aad894ad,1/16/2018 18:33,1/23/2018 9:07,2/6/2018,6,-14,0,SP,SP,cool_stuff,29.5,15.98,45.480000000000004
2ed947abad5777127c51b3c509163ec2,7/25/2017 17:06,8/1/2017 20:04,8/28/2017,7,-27,0,SP,SC,electronics,19.9,15.1,35
2ed947abad5777127c51b3c509163ec2,7/25/2017 17:06,8/1/2017 20:04,8/28/2017,7,-27,0,SP,SC,electronics,19.9,15.1,35
495df6b807cb718b99cf24a4609fd323,8/6/2018 8:20,8/13/2018 12:51,8/14/2018,7,-1,0,SP,SP,auto,64.8,14.03,78.83
245b2a09d0f787df368d4a370a63eb58,12/6/2017 19:26,1/10/2018 20:45,1/11/2018,35,-1,0,PB,BA,computers,599,58.63,657.63
182979a3f93e0a1c87b891184ae126cd,4/26/2018 23:29,5/3/2018 14:09,5/17/2018,6,-14,0,SP,SP,health_beauty,199.7,13.84,213.54
6257920a3e9d55dde77fe023d8a24979,3/12/2018 10:07,3/22/2018 19:04,4/3/2018,10,-12,0,SC,RS,computers_accessories,126.12,18.76,144.88
2c6fd1ff4fd89ac1fed1ca1d12af7e26,7/23/2017 12:23,7/31/2017 19:15,8/15/2017,8,-15,0,MG,SP,telephony,49,15.1,64.1
02119fc90b970a6b0f5f554659843ab4,6/28/2017 12:47,7/20/2017 15:49,8/1/2017,22,-12,0,SP,RN,sports_leisure,84.9,27.44,112.34
c2e3454f93d7b6dfdf292ec8c7ed9f99,10/22/2017 17:18,10/24/2017 19:06,11/3/2017,2,-10,0,SP,SP,fashion_bags_accessories,69,7.78,76.78
275bdc3d32ed65dee689eecaa10e7a80,6/25/2018 12:34,7/3/2018 22:32,7/20/2018,8,-17,0,SP,MG,auto,249,19.84,268.84
fc96b98d9e8a75af45c0d41844b50f35,7/28/2017 18:42,8/8/2017 20:12,8/24/2017,11,-16,0,SP,RS,sports_leisure,99,18.93,117.93
774b04fe6502917d1952476fd1f3dd60,4/24/2017 20:06,5/5/2017 10:22,5/25/2017,10,-20,0,RN,SP,toys,42.99,24.84,67.83
db2471b04ede0dfe4af0853853885267,11/26/2017 11:07,11/30/2017 14:15,12/11/2017,4,-11,0,SP,SP,auto,34,8.27,42.269999999999996
e1291e09e6eacd07121773233376f025,7/11/2018 8:53,7/12/2018 17:37,7/20/2018,1,-8,0,SP,SP,stationery,65,9.21,74.21000000000001
e1291e09e6eacd07121773233376f025,7/11/2018 8:53,7/12/2018 17:37,7/20/2018,1,-8,0,SP,SP,stationery,65,9.21,74.21000000000001
e6e29c88d11adad7615c63b147dd55d2,1/15/2018 23:13,1/26/2018 12:28,2/14/2018,10,-19,0,RS,SP,telephony,16.9,14.1,31
f6118c73253ff6218a76c8b2df6a05b6,4/4/2018 6:33,4/6/2018 22:20,4/16/2018,2,-10,0,SP,SP,watches_gifts,279,8.82,287.82
eec93f9fe0cc92067ebff02639cfd67d,8/7/2018 23:54,8/17/2018 20:51,8/28/2018,9,-11,0,BA,SP,health_beauty,330,24.24,354.24
1f0ab4d9a83fe935e1e0bf1061890186,3/19/2018 21:52,3/24/2018 12:11,4/5/2018,4,-12,0,SP,SP,costruction_tools_garden,14.4,12.79,27.189999999999998
a9e69217c4501f0f3f8159a6f262f80a,7/20/2017 15:09,7/30/2017 18:32,8/11/2017,10,-12,0,MG,SP,perfumery,117.47,12.32,129.79
832e5f3e2e98919a84d3e224bd9c21ed,5/29/2017 22:34,6/16/2017 14:12,6/28/2017,17,-12,0,PR,SP,,124.8,17.12,141.92
8fc32fd1d663bcad34398d254fcce471,6/25/2018 19:21,7/4/2018 16:51,7/30/2018,8,-26,0,SC,MG,furniture_living_room,169.99,51.48,221.47
dd12f57a8bc06b6105b3e8c0c1bdbabd,7/27/2018 5:39,8/8/2018 16:44,8/15/2018,12,-7,0,MG,SP,bed_bath_table,56.1,19.58,75.68
48ba3085b546be02a30dc763f2e3215e,1/27/2018 20:03,2/5/2018 18:12,2/20/2018,8,-15,0,SP,SP,garden_tools,49.9,13.37,63.269999999999996
1498068c608b11a2902e212d4d65d62c,10/20/2017 16:32,10/30/2017 15:22,11/9/2017,9,-10,0,RJ,SP,stationery,239.36,43.69,283.05
1498068c608b11a2902e212d4d65d62c,10/20/2017 16:32,10/30/2017 15:22,11/9/2017,9,-10,0,RJ,SP,,83.45,43.69,127.14
92ae7ea2c6f759b8aa53b32b59e0d142,8/5/2018 14:50,8/13/2018 16:18,9/6/2018,8,-24,0,SP,SP,perfumery,81.9,13.23,95.13000000000001
dea1c68b20fccbaec97b0d385e91d0a2,7/27/2017 20:47,8/15/2017 15:33,8/18/2017,18,-3,0,SC,SP,furniture_decor,51.92,16.12,68.04
6ee3801dff06972f74e0b9a290699475,3/27/2017 22:16,4/5/2017 14:28,4/20/2017,8,-15,0,RS,SP,telephony,18.99,15.65,34.64
ac28921ef185c0a4f81b4fbbdf4d645e,10/28/2017 16:36,12/5/2017 4:10,12/8/2017,37,-3,0,PA,SP,toys,86.99,29.01,116
d8a72b506828f3aed76e36c3f4fd47bc,9/21/2017 13:59,10/17/2017 23:02,10/19/2017,26,-2,0,BA,SP,garden_tools,59.9,19.66,79.56
845af9472cc76e66fbf445931b511755,12/13/2017 9:15,12/22/2017 15:53,1/10/2018,9,-19,0,SC,SP,sports_leisure,107.9,15.51,123.41000000000001
8d69a304424d2948038f16d6a73209ae,4/14/2018 13:14,4/25/2018 0:58,5/11/2018,10,-16,0,SC,SP,stationery,120,19.81,139.81
15dd36b746e48dfec9824dcebef22b7f,7/4/2018 9:53,7/11/2018 1:10,8/8/2018,6,-28,0,RJ,SP,home_appliances,26.19,18.28,44.47
aa1a6dd9036736db780b2cd007f68a52,12/13/2017 10:20,1/3/2018 15:39,1/8/2018,21,-5,0,RJ,SP,,149,14.79,163.79
39444c4357a54def3a087956dbb17e62,8/17/2017 20:09,9/15/2017 16:24,9/13/2017,28,2,1,RS,SP,sports_leisure,25.9,15.1,41
787ae1110521f3a8bc19a7ac93b8c914,3/11/2018 19:24,4/3/2018 21:28,3/29/2018,23,5,1,MG,RJ,health_beauty,9.8,15.23,25.03
6c06e4f4212e106eaa318b8330944588,1/1/2018 22:30,1/5/2018 16:36,1/24/2018,3,-19,0,SP,SP,watches_gifts,219.9,14.56,234.46
aa0bc25a48a3d53cc009df13ed116b23,3/19/2018 9:32,3/29/2018 18:23,3/29/2018,10,0,0,SP,SP,health_beauty,96.49,11.3,107.78999999999999
2ea63ebcda77acab196880c1dfb295d1,6/9/2017 18:52,6/21/2017 17:59,7/14/2017,11,-23,0,BA,RS,toys,50,42.38,92.38
db6fc36ce2a94f3e7af05707163314d4,1/9/2018 6:05,2/15/2018 23:35,3/7/2018,37,-20,0,SP,SP,housewares,67.7,17.18,84.88
2a93ea3d6dc877b7e20d51aa102aae6a,5/2/2017 16:27,5/22/2017 15:56,5/25/2017,19,-3,0,SC,SP,telephony,34.9,14.11,49.01
6d15a355fd35494ccd207bec6a3a04d4,5/20/2018 15:40,6/2/2018 0:18,6/6/2018,12,-4,0,MG,MG,housewares,69.9,7.87,77.77000000000001
99beb0ca1e257ea579db2f8e68d0165c,3/14/2017 11:32,3/23/2017 10:52,4/6/2017,8,-14,0,ES,SP,housewares,49,20.67,69.67
0582e17dbb2d3c6052b964ab8e62dff5,11/23/2017 18:52,12/12/2017 23:44,12/19/2017,19,-7,0,GO,SP,watches_gifts,129,15.65,144.65
9ff880794dc0a00ad4856e0de2c912f2,5/29/2018 5:07,6/18/2018 23:44,8/6/2018,20,-49,0,RJ,SP,watches_gifts,124.9,16.84,141.74
8f6467bcaef44e076b48a04fa38557f3,10/2/2017 15:27,10/7/2017 16:15,10/24/2017,5,-17,0,SP,SP,toys,29,12.69,41.69
60c6581ec5ed9187370902a251501b8c,1/4/2018 17:16,1/17/2018 15:28,2/1/2018,12,-15,0,MG,SP,bed_bath_table,87.85,17.86,105.71
adf684f287283640cb375a2e8ada8c82,1/31/2017 23:18,2/16/2017 11:49,3/9/2017,15,-21,0,AL,BA,telephony,131.99,15.22,147.21
adf684f287283640cb375a2e8ada8c82,1/31/2017 23:18,2/16/2017 11:49,3/9/2017,15,-21,0,AL,BA,telephony,131.99,15.22,147.21
b9ec9404685b3beb2a2eb3d2c57ce666,5/14/2018 14:38,5/16/2018 18:13,5/30/2018,2,-14,0,SP,SP,computers_accessories,79.9,7.42,87.32000000000001
89ed66ec9a5952690d30aeb514f46dc7,2/23/2017 17:50,3/3/2017 16:45,4/10/2017,7,-38,0,RJ,SP,baby,790,67.36,857.36
0ce9a24111d850192a933fcaab6fbad3,11/24/2017 1:40,12/13/2017 0:28,12/19/2017,18,-6,0,RJ,PR,bed_bath_table,159.9,28.5,188.4
6660a709a26684b66ea12d604ddf0579,9/23/2017 12:10,9/27/2017 19:25,10/10/2017,4,-13,0,SP,SP,perfumery,13.99,7.78,21.77
8b69e25aaf296391c63e1158984ed9ce,11/11/2017 11:48,11/21/2017 15:06,12/8/2017,10,-17,0,SP,SC,sports_leisure,259,16.56,275.56
10b6352081cd9c4b594e4be0c491ee62,1/24/2017 11:16,2/2/2017 13:34,3/1/2017,9,-27,0,SP,SP,furniture_decor,39.99,11.74,51.730000000000004
10b6352081cd9c4b594e4be0c491ee62,1/24/2017 11:16,2/2/2017 13:34,3/1/2017,9,-27,0,SP,SP,furniture_decor,39.99,11.74,51.730000000000004
824ed066dde5116b8bcf4d75381e056d,4/5/2018 11:24,4/12/2018 2:14,4/23/2018,6,-11,0,SP,SP,housewares,44.9,12.43,57.33
824ed066dde5116b8bcf4d75381e056d,4/5/2018 11:24,4/12/2018 2:14,4/23/2018,6,-11,0,SP,SP,housewares,44.9,12.43,57.33
f3730b23378f3e3415e54360e5a7c844,11/23/2017 22:55,11/29/2017 20:42,12/7/2017,5,-8,0,SP,SP,cool_stuff,166.99,15.92,182.91
ad23fcc73cd109e39f5e7d073311668b,2/1/2018 9:23,2/19/2018 12:38,2/23/2018,18,-4,0,SP,SP,bed_bath_table,69.9,12.83,82.73
c435a12c69420ebee5a5e0f5cfded1e0,1/25/2018 13:11,2/16/2018 19:26,3/2/2018,22,-14,0,RS,SP,bed_bath_table,86.9,21.1,108
b56797ea631520e4e802653f5b16f58f,10/24/2017 10:16,11/3/2017 18:57,11/10/2017,10,-7,0,SP,SP,bed_bath_table,44.9,12.69,57.589999999999996
14f75c9606fc12baa607bebe380d7237,8/10/2017 18:04,8/25/2017 20:26,9/1/2017,15,-7,0,RJ,SP,home_appliances,39.6,15.1,54.7
41901ef295b6a4e15de7843558af4ebe,2/20/2018 8:28,2/23/2018 19:06,3/6/2018,3,-11,0,SP,SP,telephony,24.9,7.78,32.68
77f2e7e62b82f2c771bde410b1b3e086,12/5/2017 11:56,12/19/2017 19:52,12/21/2017,14,-2,0,RJ,RJ,,279.99,15.86,295.85
455c8cc6fcb8015c8fa06b087cf373b1,8/6/2018 19:27,8/9/2018 16:21,8/9/2018,2,0,0,SP,SP,luggage_accessories,99.99,11.72,111.71
dfa1e5a290276c05629e2d4180ce6aff,3/13/2017 14:17,3/17/2017 17:51,4/6/2017,4,-20,0,RJ,SP,perfumery,56.99,14.57,71.56
657e64a0e86917e93318c0c3159bec13,3/15/2018 9:06,3/24/2018 1:22,4/11/2018,8,-18,0,SP,PR,baby,109.9,15.62,125.52000000000001
1b729e56124765cedd186f2e66605e67,11/11/2017 22:28,11/24/2017 20:12,12/8/2017,12,-14,0,PR,SP,stationery,79,17.8,96.8
4035b52134bcb1bdaf305b4671495372,12/3/2017 20:37,12/13/2017 20:09,12/26/2017,9,-13,0,SP,SP,bed_bath_table,85.99,11.81,97.8
509b3c9816121d1f5ac14d58ca482170,12/31/2017 0:57,1/9/2018 15:22,1/24/2018,9,-15,0,SP,SP,cool_stuff,195.9,12.87,208.77
9475f5241a5ee6260ce4aee70f4e7ca5,3/16/2017 21:08,3/30/2017 12:15,4/5/2017,13,-6,0,SP,SP,perfumery,56.99,11.01,68
45ab99a963685fce8c888625858abc02,1/4/2018 19:08,1/22/2018 22:23,2/14/2018,18,-23,0,GO,SP,fashion_male_clothing,59.9,16.18,76.08
c729462935fadd2c85ec76f13e0421f2,4/9/2018 17:46,4/12/2018 19:08,4/19/2018,3,-7,0,SP,SP,auto,45.9,14.29,60.19
51bc785c184f3d80c5f0505a63712fa1,8/10/2017 11:36,8/16/2017 18:53,8/23/2017,6,-7,0,SP,SP,musical_instruments,59.9,9.34,69.24
0b850781696042f7d33b6246dc49bd31,3/17/2018 10:37,3/28/2018 21:08,4/24/2018,11,-27,0,RJ,SP,toys,49,17.97,66.97
5481cc369cb2fe41d87a0eb98c512166,2/26/2018 15:06,2/28/2018 15:42,3/12/2018,2,-12,0,SP,SP,sports_leisure,38.8,7.78,46.58
03f9705f9135ccb809e74e902f19b2e8,4/25/2017 21:15,5/6/2017 9:24,5/19/2017,10,-13,0,SP,SP,sports_leisure,19.33,10.96,30.29
7ad7466bf5dc89ce001a735997506fcb,11/25/2017 11:46,12/5/2017 1:17,12/21/2017,9,-16,0,SC,SP,bed_bath_table,40,16.6,56.6
800b8ee7ba7b89e615910b52e4b2f4f0,2/6/2018 15:04,2/19/2018 20:16,3/5/2018,13,-14,0,RJ,SP,bed_bath_table,44.9,15.1,60
3d9b5cf13225583103d0ce6b29cad9c4,3/20/2017 2:06,4/6/2017 10:34,4/20/2017,17,-14,0,RS,SP,stationery,59.9,19.01,78.91
119b654c77fbffcad6cdb07398506c93,4/20/2017 13:07,4/26/2017 8:56,5/12/2017,5,-16,0,RJ,SP,sports_leisure,28.9,14.52,43.42
369d7f9f1c7cf25b5b840af3ddcc105b,5/10/2018 23:12,5/17/2018 17:44,6/4/2018,6,-18,0,SP,SC,housewares,179.97,23.84,203.81
e78b67e290369f9663f14d37b7f64c52,7/21/2017 9:26,7/31/2017 14:09,8/15/2017,10,-15,0,SP,SP,fashion_bags_accessories,49.9,7.78,57.68
591c776946bf5814d5438574a5b42327,7/31/2018 15:48,8/6/2018 21:46,8/15/2018,6,-9,0,SP,MG,construction_tools_construction,149,19.14,168.14
2fd12ee976f68370d5397cffb377b4b5,4/10/2018 18:41,4/12/2018 21:04,4/26/2018,2,-14,0,SP,SP,computers_accessories,49.99,7.39,57.38
444444b7f836b844b14afe3e0fc9929f,7/22/2018 12:31,7/26/2018 17:03,7/31/2018,4,-5,0,MG,MG,luggage_accessories,69.9,9.62,79.52000000000001
8efea0c3d02c48c7c99f50109fa108f6,2/4/2017 14:16,3/2/2017 10:27,3/3/2017,25,-1,0,PR,SP,telephony,104,14.9,118.9
cf83caae8eba6306ab83c98f7ce4f063,11/18/2017 13:14,12/4/2017 20:33,12/14/2017,16,-10,0,GO,SP,bed_bath_table,44.9,15.1,60
cf83caae8eba6306ab83c98f7ce4f063,11/18/2017 13:14,12/4/2017 20:33,12/14/2017,16,-10,0,GO,SP,bed_bath_table,44.9,15.1,60
49d611a6db43f09965cd45ac828fc656,5/6/2018 11:23,5/15/2018 21:17,5/29/2018,9,-14,0,GO,PR,housewares,149.33,25.18,174.51000000000002
4e5fc24885f6bdf62a3179c0b6fd302e,11/6/2017 23:09,11/16/2017 17:12,12/1/2017,9,-15,0,RJ,SC,sports_leisure,72.9,18.08,90.98
2027c6ba8a58df2e69194531ff9abfa8,8/12/2018 16:21,8/15/2018 18:44,8/20/2018,3,-5,0,SP,SP,health_beauty,57.7,11.42,69.12
45ee8ea280c9b83f9ca39f76dfe23919,3/7/2018 22:02,4/10/2018 1:14,3/29/2018,33,12,1,GO,SP,furniture_decor,10.9,18.23,29.130000000000003
45ee8ea280c9b83f9ca39f76dfe23919,3/7/2018 22:02,4/10/2018 1:14,3/29/2018,33,12,1,GO,SP,furniture_decor,10.9,18.23,29.130000000000003
4e8462f123da7fae9cd5d28500ba601d,6/11/2018 12:37,6/21/2018 21:12,7/3/2018,10,-12,0,MG,SP,watches_gifts,849,24.91,873.91
8a0164c3828be538fd5a402c8bcca508,7/25/2017 12:31,8/10/2017 15:08,8/16/2017,16,-6,0,RJ,SP,pet_shop,89.9,15.39,105.29
5520cb02f3be1a666c327b7357e7da18,5/16/2017 13:32,5/30/2017 9:38,6/20/2017,13,-21,0,MA,SP,telephony,22.99,21.15,44.14
3db932725b90f4f388d2e361b0f1247e,8/1/2017 19:11,8/14/2017 18:16,8/23/2017,12,-9,0,SP,PR,electronics,9.9,15.1,25
dbe6677f2b80aadfa0b4b87ed71e7619,4/7/2018 18:23,4/21/2018 0:52,5/15/2018,13,-24,0,RJ,SP,garden_tools,55,16.36,71.36
49339749b24288f34c827ba8f470a1e2,11/24/2017 20:26,1/8/2018 20:59,12/19/2017,45,20,1,RJ,SP,perfumery,47.9,15.1,63
71cd324a1b352121198937e95b18f4f4,3/12/2018 14:48,3/15/2018 15:32,3/22/2018,3,-7,0,SP,SP,sports_leisure,60,7.39,67.39
eea3254200d621b24b7741950693e956,7/26/2018 7:16,7/31/2018 16:16,8/3/2018,5,-3,0,SP,SP,fashion_male_clothing,45,9.07,54.07
c9af6b168a81fd8a714317ee3d7daca1,5/14/2018 15:04,6/1/2018 22:17,6/5/2018,18,-4,0,SC,SP,construction_tools_lights,169.99,13.54,183.53
d62dee82fbbff8937958215d8eddf5dd,7/9/2017 8:58,7/21/2017 12:44,7/28/2017,12,-7,0,SP,SP,home_confort,89.9,12.13,102.03
d62dee82fbbff8937958215d8eddf5dd,7/9/2017 8:58,7/21/2017 12:44,7/28/2017,12,-7,0,SP,SP,bed_bath_table,89.9,12.13,102.03
67f45b915d20c7c02c711e0fbf871a3a,9/7/2017 18:21,9/23/2017 16:20,9/26/2017,15,-3,0,SP,SP,telephony,29.9,11.85,41.75
ff3d74e7a6f632103cf96ffeb8ee9a99,7/12/2018 22:14,7/25/2018 20:44,7/30/2018,12,-5,0,SP,SP,watches_gifts,154.91,8.34,163.25
3d76808da6242e8c7476a606fb6b5935,8/7/2017 13:01,8/15/2017 17:27,9/8/2017,8,-24,0,TO,SP,health_beauty,23.99,17.63,41.62
e1a818b056b700bd7b25f1089d897239,7/31/2018 22:45,8/8/2018 19:27,8/17/2018,7,-9,0,ES,MG,stationery,98.9,23.84,122.74000000000001
54b73f808b0ff25da4276773c30ac269,5/27/2017 16:31,6/2/2017 16:03,6/22/2017,5,-20,0,MG,SP,bed_bath_table,89.9,15.38,105.28
75d3527e66e8fc1d5f941e849c0de41f,1/20/2018 19:20,1/23/2018 20:26,2/6/2018,3,-14,0,SP,SP,housewares,89.18,9.44,98.62
6f1a5c9e21e2e48b21bbe4519b8cafc9,4/13/2018 11:37,4/26/2018 15:07,5/10/2018,13,-14,0,MG,PR,health_beauty,99,20.84,119.84
22186fa7212dbcf34309042f929b7c00,5/14/2018 10:43,5/21/2018 18:03,6/4/2018,7,-14,0,RJ,SP,watches_gifts,259,16.69,275.69
7fe630fd69c00ef54c9124d78e124256,7/7/2017 11:51,7/24/2017 22:39,8/11/2017,17,-18,0,RO,SP,electronics,150,36.37,186.37
37e63825a987137ad373f0f248f538b8,3/12/2018 22:52,3/22/2018 3:13,4/11/2018,9,-20,0,SP,PR,telephony,150,15.93,165.93
cc809786d515550e76739eda2f98973e,4/28/2018 16:17,5/4/2018 16:18,5/29/2018,6,-25,0,SP,BA,toys,299.89,63.9,363.78999999999996
96d307dc05503506515055b86a580e86,12/12/2017 1:18,1/18/2018 12:30,1/16/2018,37,2,1,PE,SP,sports_leisure,179.9,25.71,205.61
aa6e1f3a2b645a2b22e70084a30d2cd0,8/2/2018 18:29,8/8/2018 23:32,8/21/2018,6,-13,0,RJ,SP,perfumery,27.9,15.3,43.2
dd65c324819cce121f105ad9d9afa866,4/15/2017 12:12,4/27/2017 16:30,5/19/2017,12,-22,0,PR,MG,,59.9,17.26,77.16
bece5e930ddaed72094b5818d4e1e0bc,8/15/2017 16:17,8/30/2017 21:10,9/19/2017,15,-20,0,PB,SP,cool_stuff,158.9,43.52,202.42000000000002
9ba2ade828138782788e9a94fe1b2770,9/22/2017 20:48,9/29/2017 11:05,10/9/2017,6,-10,0,SP,SP,cool_stuff,66.9,9.34,76.24000000000001
f88037e9ca23f94718a8360aa4840734,11/24/2017 8:05,11/30/2017 17:13,12/8/2017,6,-8,0,SP,SP,bed_bath_table,99.9,12.4,112.30000000000001
f88037e9ca23f94718a8360aa4840734,11/24/2017 8:05,11/30/2017 17:13,12/8/2017,6,-8,0,SP,SP,bed_bath_table,99.9,12.4,112.30000000000001
ff08bd71c0a7128029fa586e4a8efc0c,10/31/2017 16:32,11/13/2017 21:32,11/17/2017,13,-4,0,MG,SP,fashion_male_clothing,49,5.37,54.37
ff08bd71c0a7128029fa586e4a8efc0c,10/31/2017 16:32,11/13/2017 21:32,11/17/2017,13,-4,0,MG,SP,fashion_male_clothing,49,5.37,54.37
ff08bd71c0a7128029fa586e4a8efc0c,10/31/2017 16:32,11/13/2017 21:32,11/17/2017,13,-4,0,MG,SP,fashion_male_clothing,49,5.37,54.37
8aa1b241d97b02dbdb9a617b54added8,2/22/2018 9:40,3/1/2018 1:13,3/8/2018,6,-7,0,SP,SP,furniture_mattress_and_upholstery,75,36.62,111.62
d95cb2dcbf2eb01c15e4633df807d2e4,6/4/2018 11:59,6/13/2018 19:32,7/25/2018,9,-42,0,RJ,MA,health_beauty,122.99,29.89,152.88
cdeefca5ad0ec35c4d7c5b48ab52e85c,8/12/2018 8:16,8/15/2018 17:46,8/20/2018,3,-5,0,SP,SP,computers_accessories,12.88,7.39,20.27
e1cb06b1ce820a025fed0669adf9a7f9,5/14/2017 23:34,5/17/2017 9:52,5/24/2017,2,-7,0,SP,SP,toys,34.9,7.78,42.68
e03c816c5df8276cc2e317550963663a,1/16/2018 21:46,1/31/2018 12:58,2/14/2018,14,-14,0,PR,SP,art,139.99,21.47,161.46
c5625e0deb904fd1ae3c6c4a3a4a55d5,7/26/2018 14:11,7/31/2018 17:18,8/13/2018,5,-13,0,GO,DF,cine_photo,119,8.41,127.41
ba063008dcde6cd0ecb0c72f82a4542d,8/7/2018 8:08,8/13/2018 17:36,8/24/2018,6,-11,0,MG,PR,auto,200,28.35,228.35
1aae876e8a8dcd3f41f6ec9aae3de9e3,1/9/2018 13:04,1/22/2018 19:22,1/30/2018,13,-8,0,SP,SP,home_confort,49.9,12.69,62.589999999999996
8fdc71858c110d23e8af0fa7baab541f,11/15/2017 9:53,11/23/2017 22:03,12/5/2017,8,-12,0,PR,PR,electronics,18.9,12.48,31.38
aefefdda7b7a272ca35c44b82b643104,10/1/2017 0:15,10/9/2017 17:48,11/1/2017,8,-23,0,MA,RS,fashion_bags_accessories,29.99,31.02,61.01
36e138bc060bf5e8b34ff5a25cdef48c,4/2/2017 15:25,4/12/2017 18:09,5/12/2017,10,-30,0,PA,SP,tablets_printing_image,152.99,25.07,178.06
f25c779f3e424ad932e6ce1e984e2247,7/15/2018 7:56,8/1/2018 22:26,8/8/2018,17,-7,0,MA,SP,watches_gifts,199.99,52.12,252.11
